index,positive,negative,polarity
0,0.184906005859375,0.16699600219726562,0.017910003662109375
1,0.17087554931640625,0.18448257446289062,-0.013607025146484375
2,0.21063995361328125,0.1385040283203125,0.07213592529296875
3,0.23580551147460938,0.13508224487304688,0.1007232666015625
4,0.2314300537109375,0.14117431640625,0.0902557373046875
5,0.3008575439453125,0.0503692626953125,0.25048828125
6,0.2984619140625,0.048248291015625,0.250213623046875
7,0.23285675048828125,0.1062469482421875,0.12660980224609375
8,0.23540115356445312,0.09749984741210938,0.13790130615234375
9,0.2530364990234375,0.08998870849609375,0.16304779052734375
10,0.2313385009765625,0.14082717895507812,0.09051132202148438
11,0.22636032104492188,0.14209747314453125,0.08426284790039062
14,0.17942428588867188,0.1573638916015625,0.022060394287109375
15,0.24076080322265625,0.10541915893554688,0.13534164428710938
16,0.2522125244140625,0.094085693359375,0.1581268310546875
17,0.240570068359375,0.0904388427734375,0.1501312255859375
18,0.253173828125,0.09470367431640625,0.15847015380859375
19,0.23645782470703125,0.10447311401367188,0.13198471069335938
20,0.25098419189453125,0.09273147583007812,0.15825271606445312
21,0.2598228454589844,0.06792449951171875,0.19189834594726562
22,0.26624298095703125,0.07537078857421875,0.1908721923828125
23,0.25926971435546875,0.0873870849609375,0.17188262939453125
24,0.21234893798828125,0.139923095703125,0.07242584228515625
25,0.20121002197265625,0.15110015869140625,0.05010986328125
26,0.20491790771484375,0.14680862426757812,0.058109283447265625
27,0.26043701171875,0.0815887451171875,0.1788482666015625
28,0.2609214782714844,0.07471084594726562,0.18621063232421875
29,0.2510643005371094,0.08846282958984375,0.16260147094726562
30,0.19560623168945312,0.15223312377929688,0.04337310791015625
31,0.1807708740234375,0.1617431640625,0.0190277099609375
32,0.19870758056640625,0.16579818725585938,0.032909393310546875
33,0.204681396484375,0.1285858154296875,0.0760955810546875
34,0.18768310546875,0.15509796142578125,0.03258514404296875
35,0.19661712646484375,0.13151168823242188,0.06510543823242188
36,0.20129776000976562,0.15171432495117188,0.04958343505859375
37,0.18746185302734375,0.13128662109375,0.05617523193359375
38,0.19809722900390625,0.15438079833984375,0.0437164306640625
39,0.20631027221679688,0.12456893920898438,0.0817413330078125
40,0.19966506958007812,0.13689422607421875,0.06277084350585938
41,0.15759658813476562,0.16958236694335938,-0.01198577880859375
42,0.18303680419921875,0.1463470458984375,0.03668975830078125
43,0.16873931884765625,0.16534423828125,0.00339508056640625
44,0.17995452880859375,0.15941619873046875,0.020538330078125
45,0.16790390014648438,0.16149520874023438,0.00640869140625
46,0.18239593505859375,0.15879440307617188,0.023601531982421875
47,0.244720458984375,0.06432342529296875,0.18039703369140625
48,0.24089813232421875,0.08509063720703125,0.1558074951171875
49,0.2606239318847656,0.049457550048828125,0.2111663818359375
50,0.2094268798828125,0.13380813598632812,0.07561874389648438
51,0.19747161865234375,0.14018630981445312,0.057285308837890625
52,0.20778274536132812,0.1257476806640625,0.08203506469726562
53,0.1656646728515625,0.18558883666992188,-0.019924163818359375
54,0.14029312133789062,0.20740890502929688,-0.06711578369140625
55,0.19050979614257812,0.14985275268554688,0.04065704345703125
56,0.229949951171875,0.1219940185546875,0.1079559326171875
57,0.26152801513671875,0.09719085693359375,0.164337158203125
58,0.2550811767578125,0.0927276611328125,0.162353515625
59,0.2895355224609375,0.0694122314453125,0.220123291015625
60,0.264190673828125,0.08893585205078125,0.17525482177734375
61,0.032962799072265625,0.273834228515625,-0.24087142944335938
62,0.04854583740234375,0.26444244384765625,-0.2158966064453125
63,0.30960845947265625,0.050689697265625,0.25891876220703125
64,0.2592010498046875,0.07666778564453125,0.18253326416015625
65,0.2534217834472656,0.08388519287109375,0.16953659057617188
66,0.24658966064453125,0.07918167114257812,0.16740798950195312
67,0.26470947265625,0.07844924926757812,0.18626022338867188
68,0.24475860595703125,0.10103607177734375,0.1437225341796875
69,0.2445526123046875,0.0968780517578125,0.147674560546875
70,0.2177276611328125,0.12697219848632812,0.09075546264648438
71,0.207794189453125,0.1385345458984375,0.0692596435546875
