index,positive,negative,polarity
6,0.11165237426757812,0.23345947265625,-0.12180709838867188
7,0.17649459838867188,0.19560623168945312,-0.01911163330078125
8,0.12419509887695312,0.24494171142578125,-0.12074661254882812
9,0.12967681884765625,0.21922683715820312,-0.08955001831054688
10,0.180267333984375,0.161651611328125,0.01861572265625
11,0.17259597778320312,0.16740798950195312,0.00518798828125
12,0.15650558471679688,0.18180084228515625,-0.025295257568359375
13,0.15952301025390625,0.179412841796875,-0.01988983154296875
14,0.191162109375,0.16945648193359375,0.02170562744140625
15,0.173095703125,0.18176651000976562,-0.008670806884765625
16,0.18067550659179688,0.16989898681640625,0.010776519775390625
17,0.16243743896484375,0.2778472900390625,-0.11540985107421875
18,0.16369247436523438,0.25487518310546875,-0.09118270874023438
19,0.5469512939453125,0.0825042724609375,0.464447021484375
20,0.0167236328125,0.7109375,-0.6942138671875
21,0.19408035278320312,0.19329071044921875,0.000789642333984375
23,0.17086410522460938,0.18768692016601562,-0.01682281494140625
24,0.09768295288085938,0.23916244506835938,-0.1414794921875
25,0.11203765869140625,0.2150115966796875,-0.10297393798828125
26,0.168304443359375,0.21360015869140625,-0.04529571533203125
27,0.16405487060546875,0.18816757202148438,-0.024112701416015625
28,0.14046096801757812,0.22385025024414062,-0.0833892822265625
29,0.1300201416015625,0.23321533203125,-0.1031951904296875
30,0.13049697875976562,0.22647476196289062,-0.095977783203125
32,0.164031982421875,0.1971893310546875,-0.0331573486328125
33,0.16790008544921875,0.21772003173828125,-0.0498199462890625
34,0.17992401123046875,0.17803192138671875,0.00189208984375
35,0.17547607421875,0.1807098388671875,-0.0052337646484375
36,0.18021011352539062,0.1644744873046875,0.015735626220703125
38,0.13655853271484375,0.22779083251953125,-0.0912322998046875
39,0.12706375122070312,0.2619476318359375,-0.13488388061523438
40,0.07210540771484375,0.2953529357910156,-0.22324752807617188
44,0.19260787963867188,0.17527389526367188,0.017333984375
53,0.08620071411132812,0.2683448791503906,-0.1821441650390625
54,0.10076904296875,0.25054168701171875,-0.14977264404296875
55,0.07959747314453125,0.27634429931640625,-0.196746826171875
56,0.0815582275390625,0.2594871520996094,-0.17792892456054688
57,0.08951187133789062,0.258575439453125,-0.16906356811523438
58,0.09368515014648438,0.230224609375,-0.13653945922851562
59,0.09105682373046875,0.2352294921875,-0.14417266845703125
60,0.10548019409179688,0.23210525512695312,-0.12662506103515625
61,0.10128021240234375,0.2545280456542969,-0.15324783325195312
62,0.21947097778320312,0.15083694458007812,0.068634033203125
63,0.243011474609375,0.16602706909179688,0.07698440551757812
64,0.25704193115234375,0.14640045166015625,0.1106414794921875
65,0.24803924560546875,0.14510345458984375,0.102935791015625
66,0.16913604736328125,0.20917892456054688,-0.040042877197265625
67,0.24384307861328125,0.13987350463867188,0.10396957397460938
68,0.23772430419921875,0.12762832641601562,0.11009597778320312
76,0.12042236328125,0.46087646484375,-0.3404541015625
77,0.18673324584960938,0.16880416870117188,0.0179290771484375
78,0.18206787109375,0.18783187866210938,-0.005764007568359375
79,0.1733551025390625,0.2046661376953125,-0.03131103515625
80,0.18716812133789062,0.16329574584960938,0.02387237548828125
81,0.2859954833984375,0.105316162109375,0.1806793212890625
82,0.22586441040039062,0.13603973388671875,0.08982467651367188
83,0.1968841552734375,0.1624298095703125,0.034454345703125
84,0.202117919921875,0.2014312744140625,0.0006866455078125
87,0.18877029418945312,0.17359161376953125,0.015178680419921875
88,0.22859954833984375,0.14040756225585938,0.08819198608398438
89,0.24627685546875,0.1128692626953125,0.1334075927734375
90,0.2774810791015625,0.09531402587890625,0.18216705322265625
91,0.24796295166015625,0.1064300537109375,0.14153289794921875
92,0.23639297485351562,0.11352157592773438,0.12287139892578125
93,0.22955322265625,0.10749053955078125,0.12206268310546875
94,0.2284698486328125,0.1215057373046875,0.106964111328125
101,0.11898040771484375,0.3321685791015625,-0.21318817138671875
102,0.11723709106445312,0.23390960693359375,-0.11667251586914062
111,0.875,0.0,0.875
112,0.0,0.0,0.0
113,0.80859375,0.016845703125,0.791748046875
116,0.83984375,0.025390625,0.814453125
117,0.34671783447265625,0.11268997192382812,0.23402786254882812
118,0.18023681640625,0.15625762939453125,0.02397918701171875
120,0.17716217041015625,0.1711273193359375,0.00603485107421875
121,0.16191482543945312,0.18963241577148438,-0.02771759033203125
122,0.16871261596679688,0.1831817626953125,-0.014469146728515625
