index,positive,negative,polarity
0,0.17401123046875,0.18744277954101562,-0.013431549072265625
1,0.0838470458984375,0.4892578125,-0.4054107666015625
2,0.16266632080078125,0.21428680419921875,-0.0516204833984375
3,0.151885986328125,0.20699310302734375,-0.05510711669921875
4,0.19759368896484375,0.22584152221679688,-0.028247833251953125
5,0.16816329956054688,0.18091583251953125,-0.012752532958984375
6,0.15273666381835938,0.18361663818359375,-0.030879974365234375
7,0.242950439453125,0.1283111572265625,0.1146392822265625
8,0.1175689697265625,0.22793197631835938,-0.11036300659179688
9,0.16421127319335938,0.1514129638671875,0.012798309326171875
10,0.15306472778320312,0.167694091796875,-0.014629364013671875
11,0.2220611572265625,0.16788482666015625,0.05417633056640625
12,0.08400726318359375,0.5612106323242188,-0.477203369140625
13,0.21983718872070312,0.12240982055664062,0.0974273681640625
14,0.7950439453125,0.023681640625,0.7713623046875
15,0.22119903564453125,0.15253448486328125,0.06866455078125
16,0.22934722900390625,0.14163589477539062,0.08771133422851562
17,0.19171524047851562,0.22857666015625,-0.036861419677734375
18,0.20261383056640625,0.23118972778320312,-0.028575897216796875
19,0.17978668212890625,0.2366790771484375,-0.05689239501953125
20,0.19567489624023438,0.12759017944335938,0.068084716796875
21,0.1503753662109375,0.17042922973632812,-0.020053863525390625
22,0.17578887939453125,0.19413375854492188,-0.018344879150390625
23,0.17232513427734375,0.18643951416015625,-0.0141143798828125
24,0.10547256469726562,0.3405113220214844,-0.23503875732421875
25,0.16361236572265625,0.20140838623046875,-0.0377960205078125
26,0.18840789794921875,0.19228744506835938,-0.003879547119140625
27,0.4780731201171875,0.115814208984375,0.3622589111328125
28,0.17281341552734375,0.19114303588867188,-0.018329620361328125
29,0.1665496826171875,0.17523956298828125,-0.00868988037109375
30,0.11208724975585938,0.19464492797851562,-0.08255767822265625
31,0.12181472778320312,0.19194793701171875,-0.07013320922851562
32,0.2407073974609375,0.103851318359375,0.1368560791015625
33,0.14318466186523438,0.20745468139648438,-0.06427001953125
34,0.1937408447265625,0.2259674072265625,-0.0322265625
35,0.16759872436523438,0.19433975219726562,-0.02674102783203125
36,0.2034454345703125,0.15056228637695312,0.052883148193359375
37,0.165496826171875,0.15947723388671875,0.00601959228515625
38,0.1532745361328125,0.17580795288085938,-0.022533416748046875
39,0.16997528076171875,0.21274566650390625,-0.0427703857421875
40,0.11016845703125,0.22367477416992188,-0.11350631713867188
41,0.23271942138671875,0.12841796875,0.10430145263671875
43,0.3966217041015625,0.1116485595703125,0.28497314453125
44,0.18215179443359375,0.1951141357421875,-0.01296234130859375
45,0.38939666748046875,0.0744781494140625,0.31491851806640625
46,0.17560958862304688,0.23629379272460938,-0.0606842041015625
47,0.12880706787109375,0.24172592163085938,-0.11291885375976562
48,0.0,0.0,0.0
49,0.2341156005859375,0.15221023559570312,0.08190536499023438
50,0.1589813232421875,0.22457504272460938,-0.06559371948242188
51,0.2542266845703125,0.1286468505859375,0.125579833984375
52,0.12726974487304688,0.18889236450195312,-0.06162261962890625
53,0.12252044677734375,0.21925735473632812,-0.09673690795898438
54,0.124114990234375,0.2592964172363281,-0.13518142700195312
55,0.17429351806640625,0.1629486083984375,0.01134490966796875
56,0.19008636474609375,0.19236373901367188,-0.002277374267578125
57,0.15000534057617188,0.18897247314453125,-0.038967132568359375
58,0.19298553466796875,0.15912628173828125,0.0338592529296875
59,0.282806396484375,0.091033935546875,0.1917724609375
60,0.1336669921875,0.2416534423828125,-0.1079864501953125
61,0.19751358032226562,0.16595077514648438,0.03156280517578125
62,0.18785858154296875,0.177398681640625,0.01045989990234375
63,0.76556396484375,0.0390625,0.72650146484375
64,0.2170257568359375,0.15776824951171875,0.05925750732421875
65,0.14600372314453125,0.218475341796875,-0.07247161865234375
66,0.16086196899414062,0.1919708251953125,-0.031108856201171875
67,0.17121505737304688,0.21343994140625,-0.042224884033203125
68,0.17222213745117188,0.18988418579101562,-0.01766204833984375
69,0.20700836181640625,0.13552093505859375,0.0714874267578125
70,0.1667327880859375,0.17507171630859375,-0.00833892822265625
71,0.1708526611328125,0.20792388916015625,-0.03707122802734375
72,0.12600326538085938,0.23273086547851562,-0.10672760009765625
73,0.20880126953125,0.19623565673828125,0.01256561279296875
74,0.11223220825195312,0.23418426513671875,-0.12195205688476562
75,0.18178176879882812,0.17760086059570312,0.004180908203125
76,0.20653915405273438,0.18599319458007812,0.02054595947265625
77,0.19478225708007812,0.16363525390625,0.031147003173828125
78,0.10862350463867188,0.22838592529296875,-0.11976242065429688
79,0.204620361328125,0.15937042236328125,0.04524993896484375
80,0.192108154296875,0.1438140869140625,0.0482940673828125
81,0.2098846435546875,0.25391387939453125,-0.04402923583984375
82,0.01873016357421875,0.47838592529296875,-0.45965576171875
83,0.14067459106445312,0.27729034423828125,-0.13661575317382812
84,0.13153839111328125,0.21936798095703125,-0.08782958984375
85,0.200225830078125,0.1661376953125,0.034088134765625
86,0.2369384765625,0.10162353515625,0.13531494140625
87,0.21834564208984375,0.19473648071289062,0.023609161376953125
88,0.1165771484375,0.19301986694335938,-0.07644271850585938
89,0.220794677734375,0.17007827758789062,0.050716400146484375
90,0.09098434448242188,0.243408203125,-0.15242385864257812
91,0.28679656982421875,0.12775421142578125,0.1590423583984375
92,0.15106582641601562,0.20294570922851562,-0.0518798828125
93,0.14453887939453125,0.23213577270507812,-0.08759689331054688
94,0.14403533935546875,0.2998046875,-0.15576934814453125
95,0.10942459106445312,0.24525833129882812,-0.135833740234375
96,0.179779052734375,0.15221023559570312,0.027568817138671875
97,0.185546875,0.23579025268554688,-0.050243377685546875
98,0.18465805053710938,0.21672821044921875,-0.032070159912109375
99,0.2383880615234375,0.1108551025390625,0.127532958984375
100,0.1241607666015625,0.21894454956054688,-0.09478378295898438
101,0.15015792846679688,0.21422195434570312,-0.06406402587890625
102,0.11405181884765625,0.22939682006835938,-0.11534500122070312
103,0.22268295288085938,0.13301849365234375,0.08966445922851562
104,0.14870834350585938,0.1986846923828125,-0.049976348876953125
105,0.19245147705078125,0.14593505859375,0.04651641845703125
106,0.19728469848632812,0.21756744384765625,-0.020282745361328125
107,0.14743804931640625,0.2618408203125,-0.11440277099609375
108,0.2724151611328125,0.0884246826171875,0.183990478515625
109,0.13548660278320312,0.19359207153320312,-0.05810546875
110,0.20706939697265625,0.16705322265625,0.04001617431640625
111,0.124755859375,0.30352783203125,-0.17877197265625
112,0.212677001953125,0.14172744750976562,0.07094955444335938
113,0.15021896362304688,0.159393310546875,-0.009174346923828125
