index,positive,negative,polarity
0,0.18121337890625,0.08742523193359375,0.09378814697265625
1,0.189422607421875,0.1138458251953125,0.0755767822265625
2,0.2316741943359375,0.08727645874023438,0.14439773559570312
3,0.16666412353515625,0.066131591796875,0.10053253173828125
4,0.20492935180664062,0.09668350219726562,0.108245849609375
5,0.17795181274414062,0.09853363037109375,0.07941818237304688
6,0.19013595581054688,0.09100341796875,0.09913253784179688
7,0.17061614990234375,0.05368804931640625,0.1169281005859375
8,0.11930084228515625,0.05450439453125,0.06479644775390625
9,0.17194366455078125,0.06708526611328125,0.1048583984375
10,0.1380157470703125,0.0701904296875,0.0678253173828125
11,0.222564697265625,0.10012054443359375,0.12244415283203125
12,0.2172393798828125,0.1051177978515625,0.11212158203125
13,0.178680419921875,0.0478515625,0.130828857421875
14,0.206329345703125,0.1026763916015625,0.1036529541015625
15,0.21385955810546875,0.12262725830078125,0.0912322998046875
16,0.18001556396484375,0.07732391357421875,0.102691650390625
17,0.21118927001953125,0.12833404541015625,0.082855224609375
18,0.20854568481445312,0.1020050048828125,0.10654067993164062
19,0.189056396484375,0.102447509765625,0.08660888671875
20,0.2455291748046875,0.0922698974609375,0.15325927734375
21,0.10977935791015625,0.0504150390625,0.05936431884765625
22,0.18381500244140625,0.12441253662109375,0.0594024658203125
23,0.16064453125,0.122894287109375,0.037750244140625
24,0.2353515625,0.0904083251953125,0.1449432373046875
25,0.20703125,0.11734771728515625,0.08968353271484375
26,0.19500732421875,0.0988922119140625,0.0961151123046875
27,0.22156524658203125,0.1040802001953125,0.11748504638671875
28,0.19464874267578125,0.10650634765625,0.08814239501953125
29,0.19403457641601562,0.0693206787109375,0.12471389770507812
30,0.2055511474609375,0.10652923583984375,0.09902191162109375
31,0.17270660400390625,0.08698272705078125,0.085723876953125
32,0.14885711669921875,0.03923797607421875,0.109619140625
33,0.20606613159179688,0.097381591796875,0.10868453979492188
34,0.22894287109375,0.145782470703125,0.083160400390625
35,0.17454147338867188,0.10808563232421875,0.06645584106445312
36,0.16988372802734375,0.06475830078125,0.10512542724609375
37,0.1861419677734375,0.16998291015625,0.0161590576171875
38,0.19968414306640625,0.082427978515625,0.11725616455078125
39,0.21604156494140625,0.11362457275390625,0.1024169921875
40,0.1780242919921875,0.08042144775390625,0.09760284423828125
41,0.3087615966796875,0.08582305908203125,0.22293853759765625
43,0.21934890747070312,0.08306121826171875,0.13628768920898438
44,0.19741058349609375,0.101715087890625,0.09569549560546875
45,0.1294097900390625,0.056884765625,0.0725250244140625
46,0.19639968872070312,0.07479095458984375,0.12160873413085938
47,0.1889190673828125,0.0640869140625,0.1248321533203125
48,0.16596221923828125,0.1121826171875,0.05377960205078125
49,0.055999755859375,0.044677734375,0.011322021484375
50,0.177703857421875,0.0983123779296875,0.0793914794921875
51,0.19304656982421875,0.125732421875,0.06731414794921875
52,0.172088623046875,0.13958740234375,0.032501220703125
53,0.2120513916015625,0.10449600219726562,0.10755538940429688
54,0.19167327880859375,0.09949493408203125,0.0921783447265625
55,0.21240234375,0.1230926513671875,0.0893096923828125
56,0.22434616088867188,0.10161972045898438,0.1227264404296875
57,0.17501068115234375,0.08713531494140625,0.0878753662109375
58,0.15826416015625,0.0613861083984375,0.0968780517578125
59,0.15273284912109375,0.056346893310546875,0.09638595581054688
60,0.15984725952148438,0.079864501953125,0.07998275756835938
61,0.170501708984375,0.0335540771484375,0.1369476318359375
62,0.15919876098632812,0.0806884765625,0.07851028442382812
63,0.20386505126953125,0.135528564453125,0.06833648681640625
64,0.1576690673828125,0.06369781494140625,0.09397125244140625
65,0.1889801025390625,0.09261322021484375,0.09636688232421875
66,0.1929168701171875,0.0912322998046875,0.1016845703125
67,0.1891632080078125,0.0996246337890625,0.08953857421875
68,0.17242431640625,0.09816741943359375,0.07425689697265625
69,0.17466354370117188,0.07020950317382812,0.10445404052734375
70,0.250030517578125,0.10095977783203125,0.14907073974609375
71,0.190826416015625,0.11725997924804688,0.07356643676757812
72,0.2134246826171875,0.12152099609375,0.0919036865234375
73,0.1798095703125,0.146087646484375,0.033721923828125
74,0.25411224365234375,0.16182708740234375,0.09228515625
75,0.1783599853515625,0.0773773193359375,0.100982666015625
76,0.205352783203125,0.12109375,0.084259033203125
77,0.10705947875976562,0.033565521240234375,0.07349395751953125
78,0.1742401123046875,0.05971527099609375,0.11452484130859375
79,0.19477081298828125,0.10500335693359375,0.0897674560546875
80,0.17919158935546875,0.0812530517578125,0.09793853759765625
81,0.17011260986328125,0.07642364501953125,0.09368896484375
82,0.1912384033203125,0.06023406982421875,0.13100433349609375
83,0.21440887451171875,0.11527252197265625,0.0991363525390625
84,0.16701507568359375,0.08043289184570312,0.08658218383789062
85,0.1705780029296875,0.09171676635742188,0.07886123657226562
86,0.208038330078125,0.0422515869140625,0.1657867431640625
87,0.20981597900390625,0.09052276611328125,0.119293212890625
88,0.1820068359375,0.08640670776367188,0.09560012817382812
89,0.23210906982421875,0.09783935546875,0.13426971435546875
90,0.2540740966796875,0.11590194702148438,0.13817214965820312
91,0.15825271606445312,0.054767608642578125,0.103485107421875
92,0.192657470703125,0.0968780517578125,0.0957794189453125
93,0.1924591064453125,0.12712860107421875,0.06533050537109375
94,0.1251678466796875,0.0798187255859375,0.04534912109375
95,0.2006988525390625,0.07427215576171875,0.12642669677734375
96,0.19199371337890625,0.102325439453125,0.08966827392578125
97,0.18273162841796875,0.1035919189453125,0.07913970947265625
98,0.18972015380859375,0.0976104736328125,0.09210968017578125
99,0.15358352661132812,0.0543670654296875,0.09921646118164062
100,0.12419891357421875,0.056976318359375,0.06722259521484375
101,0.182098388671875,0.2979888916015625,-0.1158905029296875
102,0.2446746826171875,0.09500503540039062,0.14966964721679688
103,0.1777191162109375,0.0940093994140625,0.083709716796875
104,0.19453811645507812,0.091400146484375,0.10313796997070312
105,0.14527130126953125,0.043056488037109375,0.10221481323242188
106,0.17259979248046875,0.129638671875,0.04296112060546875
107,0.1866302490234375,0.03704071044921875,0.14958953857421875
108,0.13574981689453125,0.0454864501953125,0.09026336669921875
109,0.18959808349609375,0.1051483154296875,0.08444976806640625
110,0.1698150634765625,0.0578155517578125,0.11199951171875
111,0.25170135498046875,0.1105194091796875,0.14118194580078125
112,0.1583709716796875,0.05141448974609375,0.10695648193359375
113,0.18125534057617188,0.1039276123046875,0.07732772827148438
114,0.2789154052734375,0.1568603515625,0.1220550537109375
115,0.20183563232421875,0.0772857666015625,0.12454986572265625
116,0.1649169921875,0.10649490356445312,0.058422088623046875
117,0.19588470458984375,0.1044464111328125,0.09143829345703125
118,0.07349014282226562,0.051120758056640625,0.022369384765625
119,0.22409820556640625,0.09009552001953125,0.134002685546875
120,0.15618133544921875,0.05455780029296875,0.10162353515625
121,0.18756866455078125,0.09688568115234375,0.0906829833984375
122,0.1414337158203125,0.07991790771484375,0.06151580810546875
123,0.15414047241210938,0.08130645751953125,0.07283401489257812
124,0.0916595458984375,0.064208984375,0.0274505615234375
125,0.19921875,0.0610504150390625,0.1381683349609375
126,0.20204925537109375,0.10951995849609375,0.092529296875
127,0.16753387451171875,0.093475341796875,0.07405853271484375
128,0.19023895263671875,0.1024322509765625,0.08780670166015625
129,0.20841217041015625,0.12652587890625,0.08188629150390625
130,0.16364669799804688,0.055694580078125,0.10795211791992188
131,0.14684295654296875,0.053897857666015625,0.09294509887695312
132,0.201324462890625,0.08060836791992188,0.12071609497070312
133,0.18804168701171875,0.09481048583984375,0.093231201171875
134,0.187042236328125,0.10064697265625,0.086395263671875
135,0.12957763671875,0.05962371826171875,0.06995391845703125
136,0.2093658447265625,0.2131805419921875,-0.003814697265625
137,0.1952972412109375,0.10272216796875,0.0925750732421875
138,0.163421630859375,0.09503173828125,0.068389892578125
139,0.2348175048828125,0.1553192138671875,0.079498291015625
140,0.1837158203125,0.0936737060546875,0.0900421142578125
141,0.19998931884765625,0.1010284423828125,0.09896087646484375
142,0.15091705322265625,0.0466461181640625,0.10427093505859375
143,0.2181243896484375,0.1510009765625,0.0671234130859375
144,0.15948486328125,0.06177520751953125,0.09770965576171875
145,0.2228240966796875,0.11385345458984375,0.10897064208984375
146,0.15911483764648438,0.06789016723632812,0.09122467041015625
147,0.1942901611328125,0.10082626342773438,0.09346389770507812
148,0.23487091064453125,0.1285858154296875,0.10628509521484375
149,0.20846939086914062,0.11444854736328125,0.09402084350585938
150,0.148345947265625,0.05274200439453125,0.09560394287109375
151,0.19054412841796875,0.0740203857421875,0.11652374267578125
152,0.20532989501953125,0.104278564453125,0.10105133056640625
153,0.19195556640625,0.11054229736328125,0.08141326904296875
154,0.19678497314453125,0.10684967041015625,0.089935302734375
155,0.16988754272460938,0.07683944702148438,0.093048095703125
156,0.15328598022460938,0.031490325927734375,0.121795654296875
157,0.16619873046875,0.06599807739257812,0.10020065307617188
158,0.20055389404296875,0.0816650390625,0.11888885498046875
159,0.1810150146484375,0.135162353515625,0.0458526611328125
160,0.2003173828125,0.0785369873046875,0.1217803955078125
